"Executed Date","BOROUGH","count"
"09/24/2024","QUEENS","3"
"10/22/2024","QUEENS","7"
"11/04/2019","MANHATTAN","14"
"05/13/2019","MANHATTAN","14"
"12/06/2021","BROOKLYN","2"
"09/29/2023","MANHATTAN","2"
"12/30/2019","BRONX","1"
"08/27/2025","MANHATTAN","8"
"12/31/2018","BROOKLYN","1"
"02/08/2019","BROOKLYN","18"
"03/19/2019","MANHATTAN","17"
"02/16/2018","QUEENS","35"
"06/05/2023","STATEN ISLAND","10"
"09/07/2017","BRONX","40"
"01/06/2020","MANHATTAN","12"
"06/26/2017","STATEN ISLAND","3"
"10/29/2024","STATEN ISLAND","2"
"01/02/2024","QUEENS","11"
"07/08/2024","BRONX","5"
"07/26/2018","MANHATTAN","10"
"10/17/2023","QUEENS","6"
"06/18/2024","QUEENS","5"
"01/09/2017","BROOKLYN","49"
"06/05/2017","BROOKLYN","32"
"11/13/2017","BRONX","29"
"09/07/2018","STATEN ISLAND","3"
"07/28/2023","BROOKLYN","14"
"11/02/2023","QUEENS","11"
"03/11/2019","STATEN ISLAND","2"
"06/10/2025","BROOKLYN","31"
"02/21/2024","BRONX","18"
"02/14/2018","MANHATTAN","13"
"05/02/2022","BROOKLYN","5"
"01/29/2018","BROOKLYN","28"
"11/20/2024","MANHATTAN","1"
"04/08/2024","QUEENS","39"
"10/03/2022","STATEN ISLAND","4"
"04/27/2022","QUEENS","5"
"01/10/2023","STATEN ISLAND","1"
"08/24/2018","MANHATTAN","11"
"11/08/2019","MANHATTAN","7"
"03/12/2020","MANHATTAN","19"
"10/08/2019","STATEN ISLAND","1"
"08/26/2019","BROOKLYN","30"
"09/05/2019","MANHATTAN","7"
"04/25/2019","BROOKLYN","2"
"12/29/2021","BROOKLYN","2"
"08/06/2019","QUEENS","13"
"10/04/2017","STATEN ISLAND","1"
"01/30/2018","BROOKLYN","21"
"04/24/2017","STATEN ISLAND","1"
"09/08/2017","MANHATTAN","10"
"12/08/2021","STATEN ISLAND","2"
"09/12/2018","BROOKLYN","23"
"09/30/2022","BRONX","10"
"12/13/2024","MANHATTAN","3"
"02/14/2022","BROOKLYN","2"
"02/16/2017","MANHATTAN","20"
"10/11/2018","MANHATTAN","16"
"11/01/2017","BROOKLYN","22"
"01/24/2025","BROOKLYN","41"
"04/09/2025","BRONX","36"
"09/14/2022","QUEENS","13"
"06/03/2019","QUEENS","26"
"10/18/2018","MANHATTAN","14"
"07/26/2024","BROOKLYN","39"
"01/11/2023","QUEENS","1"
"11/26/2018","QUEENS","25"
"08/11/2025","STATEN ISLAND","5"
"06/14/2019","QUEENS","27"
"03/22/2024","BRONX","4"
"04/19/2017","BRONX","40"
"02/24/2025","BRONX","33"
"01/16/2020","BROOKLYN","2"
"12/08/2017","STATEN ISLAND","1"
"11/15/2022","BROOKLYN","23"
"07/06/2018","BRONX","20"
"06/25/2018","STATEN ISLAND","3"
"12/05/2019","QUEENS","11"
"06/13/2022","BRONX","6"
"02/15/2022","BROOKLYN","4"
"02/09/2018","MANHATTAN","8"
"05/03/2018","MANHATTAN","14"
"02/22/2024","STATEN ISLAND","8"
"06/26/2023","MANHATTAN","6"
"02/05/2025","QUEENS","26"
"06/13/2023","STATEN ISLAND","2"
"04/12/2017","BROOKLYN","20"
"04/18/2022","BRONX","3"
"06/10/2022","STATEN ISLAND","1"
"11/22/2017","MANHATTAN","19"
"09/19/2025","QUEENS","22"
"06/26/2019","QUEENS","15"
"10/13/2017","MANHATTAN","13"
"03/23/2017","QUEENS","25"
"03/30/2022","BRONX","2"
"03/01/2022","QUEENS","6"
"01/26/2022","BRONX","1"
"06/12/2019","MANHATTAN","15"
"12/19/2024","QUEENS","16"
"12/12/2023","QUEENS","5"
"05/02/2018","MANHATTAN","9"
"11/14/2019","BROOKLYN","7"
"05/18/2017","BRONX","38"
"05/16/2018","BROOKLYN","32"
"05/18/2018","STATEN ISLAND","3"
"06/26/2025","MANHATTAN","20"
"10/20/2021","MANHATTAN","1"
"02/02/2017","MANHATTAN","3"
"06/18/2019","QUEENS","4"
"11/30/2023","BROOKLYN","19"
"09/04/2018","BROOKLYN","15"
"02/02/2024","BRONX","10"
"07/01/2022","BROOKLYN","6"
"07/03/2023","MANHATTAN","12"
"06/07/2022","QUEENS","6"
"09/13/2024","MANHATTAN","11"
"01/10/2024","BRONX","25"
"09/29/2022","BRONX","6"
"05/30/2025","BRONX","14"
"12/12/2018","STATEN ISLAND","2"
"12/06/2017","QUEENS","21"
"01/09/2025","STATEN ISLAND","5"
"11/01/2022","BRONX","9"
"12/13/2024","BROOKLYN","25"
"06/21/2024","MANHATTAN","1"
"01/08/2018","QUEENS","46"
"04/08/2024","MANHATTAN","10"
"01/22/2020","BROOKLYN","39"
"12/13/2018","BRONX","38"
"10/08/2024","BRONX","21"
"10/05/2018","MANHATTAN","3"
"06/20/2017","QUEENS","12"
"11/22/2022","QUEENS","2"
"03/05/2025","QUEENS","29"
"06/21/2019","QUEENS","14"
"04/07/2017","MANHATTAN","23"
"12/14/2022","MANHATTAN","5"
"05/13/2019","BRONX","24"
"08/30/2024","BROOKLYN","33"
"09/12/2022","BROOKLYN","4"
"08/02/2017","STATEN ISLAND","3"
"09/18/2024","QUEENS","24"
"06/08/2018","QUEENS","14"
"04/08/2024","BROOKLYN","21"
"03/18/2022","QUEENS","2"
"11/08/2017","BRONX","37"
"11/07/2018","MANHATTAN","6"
"03/21/2025","BROOKLYN","19"
"11/02/2017","MANHATTAN","11"
"07/30/2019","QUEENS","14"
"05/18/2023","BRONX","25"
"12/31/2019","MANHATTAN","1"
"03/26/2019","BRONX","34"
"05/16/2018","QUEENS","23"
"09/11/2023","QUEENS","10"
"01/27/2022","MANHATTAN","1"
"08/19/2024","STATEN ISLAND","4"
"07/14/2022","STATEN ISLAND","2"
"09/12/2018","BRONX","28"
"04/05/2017","MANHATTAN","10"
"08/02/2019","STATEN ISLAND","4"
"04/20/2018","BROOKLYN","33"
"11/27/2023","BRONX","3"
"04/24/2024","MANHATTAN","2"
"08/30/2023","STATEN ISLAND","3"
"11/03/2023","BROOKLYN","27"
"10/21/2024","BRONX","8"
"01/24/2024","BRONX","19"
"04/02/2018","MANHATTAN","10"
"06/14/2017","MANHATTAN","8"
"03/02/2017","STATEN ISLAND","7"
"03/11/2020","BRONX","9"
"06/09/2023","BRONX","35"
"05/23/2024","STATEN ISLAND","4"
"11/15/2024","QUEENS","18"
"01/16/2020","STATEN ISLAND","2"
"01/17/2025","STATEN ISLAND","6"
"03/07/2024","QUEENS","4"
"08/06/2024","STATEN ISLAND","1"
"07/15/2022","QUEENS","2"
"01/24/2017","BROOKLYN","22"
"02/08/2023","STATEN ISLAND","1"
"07/05/2024","BRONX","10"
"12/01/2023","BRONX","22"
"02/21/2020","BRONX","11"
"08/31/2018","BRONX","15"
"01/22/2025","MANHATTAN","23"
"02/09/2022","BROOKLYN","3"
"09/29/2023","BRONX","7"
"03/13/2017","BROOKLYN","36"
"10/23/2019","MANHATTAN","6"
"02/11/2019","MANHATTAN","12"
"06/19/2017","MANHATTAN","18"
"04/12/2018","BROOKLYN","34"
"01/24/2024","STATEN ISLAND","1"
"08/16/2023","BRONX","8"
"06/23/2022","QUEENS","13"
"07/20/2022","BROOKLYN","6"
"07/21/2025","BROOKLYN","50"
"08/26/2024","BROOKLYN","18"
"12/19/2019","BRONX","42"
"11/15/2023","STATEN ISLAND","3"
"06/14/2024","BROOKLYN","30"
"05/08/2025","QUEENS","10"
"11/16/2021","BRONX","1"
"01/06/2017","BROOKLYN","59"
"02/26/2018","BROOKLYN","30"
"11/08/2019","QUEENS","13"
"06/05/2024","BRONX","11"
"02/11/2020","MANHATTAN","23"
"05/05/2023","STATEN ISLAND","3"
"08/21/2025","STATEN ISLAND","2"
"04/07/2017","QUEENS","18"
"06/15/2022","QUEENS","4"
"06/13/2023","QUEENS","1"
"08/12/2024","STATEN ISLAND","2"
"04/24/2018","BROOKLYN","12"
"12/02/2022","BROOKLYN","16"
"04/21/2023","QUEENS","2"
"11/13/2023","STATEN ISLAND","3"
"11/17/2017","MANHATTAN","11"
"11/20/2023","MANHATTAN","14"
"01/08/2020","BROOKLYN","45"
"05/14/2024","BROOKLYN","7"
"09/14/2018","BRONX","35"
"11/14/2018","QUEENS","29"
"03/01/2019","MANHATTAN","9"
"10/04/2017","BROOKLYN","32"
"11/12/2024","BRONX","62"
"10/24/2017","BRONX","41"
"03/11/2025","BROOKLYN","24"
"09/09/2024","STATEN ISLAND","11"
"08/21/2018","MANHATTAN","31"
"05/01/2017","BRONX","25"
"07/24/2019","MANHATTAN","7"
"10/25/2024","BROOKLYN","11"
"11/03/2022","BRONX","11"
"08/04/2025","QUEENS","21"
"10/26/2022","STATEN ISLAND","1"
"12/19/2023","QUEENS","3"
"11/14/2019","MANHATTAN","16"
"09/28/2018","MANHATTAN","9"
"05/24/2022","BROOKLYN","2"
"12/10/2020","STATEN ISLAND","2"
"06/01/2023","BRONX","26"
"10/11/2019","MANHATTAN","3"
"05/18/2017","MANHATTAN","22"
"01/28/2019","BRONX","18"
"01/09/2018","MANHATTAN","37"
"03/26/2018","MANHATTAN","12"
"05/10/2019","BRONX","26"
"09/14/2023","MANHATTAN","18"
"09/18/2024","BROOKLYN","20"
"03/15/2019","BRONX","21"
"08/30/2017","QUEENS","11"
"05/09/2019","STATEN ISLAND","2"
"03/20/2023","BRONX","5"
"05/23/2025","QUEENS","8"
"11/20/2019","BROOKLYN","48"
"08/29/2023","MANHATTAN","15"
"03/31/2022","QUEENS","5"
"05/09/2018","BROOKLYN","33"
"03/30/2022","MANHATTAN","4"
"04/01/2019","BRONX","11"
"01/03/2018","BROOKLYN","42"
"04/02/2024","MANHATTAN","11"
"10/03/2018","BRONX","18"
"09/06/2017","BROOKLYN","36"
"08/29/2018","BRONX","16"
"04/21/2017","BRONX","24"
"02/28/2023","STATEN ISLAND","6"
"12/05/2023","BRONX","55"
"07/23/2024","BROOKLYN","11"
"03/03/2020","STATEN ISLAND","5"
"11/13/2019","MANHATTAN","8"
"04/15/2022","BRONX","3"
"04/26/2019","STATEN ISLAND","3"
"03/09/2017","MANHATTAN","8"
"06/17/2022","QUEENS","3"
"08/02/2024","STATEN ISLAND","4"
"09/15/2023","MANHATTAN","4"
"01/11/2018","BRONX","51"
"10/01/2025","STATEN ISLAND","2"
"06/23/2023","MANHATTAN","13"
"02/22/2017","MANHATTAN","19"
"09/08/2025","BRONX","16"
"11/04/2022","QUEENS","2"
"04/23/2019","BRONX","34"
"12/12/2019","STATEN ISLAND","1"
"02/27/2025","STATEN ISLAND","1"
"05/10/2017","QUEENS","18"
"06/12/2024","QUEENS","33"
"06/13/2023","BRONX","29"
"03/17/2025","BROOKLYN","29"
"01/09/2019","BROOKLYN","36"
"05/29/2019","BROOKLYN","43"
"05/30/2023","BROOKLYN","28"
"03/16/2018","QUEENS","23"
"09/09/2025","MANHATTAN","30"
"01/27/2022","BROOKLYN","1"
"02/03/2023","BROOKLYN","19"
"09/30/2022","QUEENS","4"
"01/20/2017","QUEENS","19"
"09/27/2019","BRONX","19"
"10/24/2019","BRONX","33"
"12/28/2023","BROOKLYN","3"
"01/24/2024","QUEENS","22"
"04/16/2025","BRONX","53"
"07/05/2018","MANHATTAN","7"
"12/12/2019","MANHATTAN","19"
"04/23/2024","BROOKLYN","3"
"06/10/2019","MANHATTAN","5"
"07/12/2024","STATEN ISLAND","4"
"09/18/2019","QUEENS","12"
"06/30/2017","QUEENS","9"
"02/19/2020","MANHATTAN","11"
"10/04/2022","BRONX","9"
"10/23/2019","BROOKLYN","29"
"09/08/2017","BROOKLYN","29"
"06/27/2019","STATEN ISLAND","1"
"08/30/2018","BROOKLYN","3"
"10/24/2017","QUEENS","22"
"05/06/2022","QUEENS","8"
"03/15/2024","BROOKLYN","38"
"06/07/2019","QUEENS","20"
"02/19/2020","STATEN ISLAND","4"
"03/07/2018","BRONX","28"
"09/22/2017","BROOKLYN","23"
"08/12/2022","BROOKLYN","3"
"02/25/2025","STATEN ISLAND","3"
"12/30/2021","MANHATTAN","15"
"11/03/2017","STATEN ISLAND","1"
"10/06/2017","STATEN ISLAND","4"
"01/10/2023","BROOKLYN","16"
"04/17/2018","BROOKLYN","24"
"03/04/2025","BROOKLYN","15"
"05/16/2025","BRONX","8"
"10/11/2019","BRONX","7"
"10/24/2022","MANHATTAN","2"
"05/15/2024","QUEENS","24"
"04/29/2019","QUEENS","26"
"02/18/2025","MANHATTAN","21"
"01/11/2021","BRONX","1"
"05/31/2018","BRONX","40"
"02/03/2025","QUEENS","11"
"07/28/2022","BRONX","2"
"07/23/2019","BROOKLYN","13"
"10/03/2018","BROOKLYN","19"
"04/12/2024","QUEENS","19"
"04/07/2023","STATEN ISLAND","5"
"12/11/2023","MANHATTAN","12"
"06/22/2023","BROOKLYN","1"
"07/19/2022","MANHATTAN","8"
"05/03/2017","MANHATTAN","15"
"04/25/2018","BRONX","23"
"10/04/2022","MANHATTAN","15"
"09/24/2025","STATEN ISLAND","2"
"08/13/2025","QUEENS","43"
"04/11/2022","BROOKLYN","3"
"12/08/2021","QUEENS","1"
"04/26/2023","BROOKLYN","22"
"06/30/2025","BRONX","47"
"08/17/2021","STATEN ISLAND","1"
"06/20/2019","BRONX","35"
"06/07/2023","QUEENS","15"
"05/14/2019","MANHATTAN","30"
"01/03/2020","BROOKLYN","34"
"07/11/2017","BRONX","12"
"03/15/2024","BRONX","4"
"11/22/2021","STATEN ISLAND","2"
"02/15/2024","STATEN ISLAND","10"
"05/01/2024","BROOKLYN","14"
"03/28/2025","STATEN ISLAND","14"
"08/22/2025","MANHATTAN","3"
"08/24/2022","QUEENS","4"
"06/05/2024","MANHATTAN","6"
"04/11/2022","MANHATTAN","1"
"04/09/2018","QUEENS","28"
"05/04/2017","MANHATTAN","14"
"11/21/2024","BRONX","21"
"01/10/2025","STATEN ISLAND","2"
"03/11/2022","BRONX","1"
"05/08/2024","STATEN ISLAND","6"
"09/04/2024","BRONX","14"
"11/09/2022","MANHATTAN","18"
"01/10/2023","QUEENS","7"
"01/08/2020","QUEENS","22"
"07/07/2025","STATEN ISLAND","1"
"07/02/2018","BROOKLYN","25"
"05/18/2017","BROOKLYN","18"
"08/05/2024","BRONX","12"
"03/22/2019","BRONX","13"
"06/29/2023","MANHATTAN","18"
"06/25/2019","STATEN ISLAND","2"
"02/05/2024","BRONX","2"
"03/03/2022","MANHATTAN","1"
"04/14/2025","BROOKLYN","20"
"02/11/2019","BROOKLYN","31"
"10/26/2018","BRONX","10"
"12/11/2024","BRONX","24"
"04/26/2017","BRONX","47"
"01/17/2024","MANHATTAN","27"
"08/10/2022","MANHATTAN","5"
"06/05/2019","QUEENS","10"
"09/28/2017","STATEN ISLAND","3"
"11/01/2019","BRONX","18"
"06/08/2017","BROOKLYN","11"
"03/17/2017","BROOKLYN","37"
"05/28/2024","QUEENS","30"
"07/18/2022","BROOKLYN","22"
"11/07/2024","BROOKLYN","6"
"06/24/2024","MANHATTAN","4"
"07/01/2024","MANHATTAN","7"
"10/10/2025","BRONX","3"
"08/22/2023","STATEN ISLAND","2"
"07/10/2018","BRONX","27"
"01/16/2019","BRONX","39"
"08/17/2023","STATEN ISLAND","3"
"03/30/2018","STATEN ISLAND","1"
"10/18/2018","QUEENS","9"
"03/09/2017","BROOKLYN","24"
"07/15/2025","BRONX","42"
"04/01/2022","QUEENS","1"
"01/12/2018","QUEENS","16"
"12/13/2023","QUEENS","12"
"03/02/2017","BRONX","40"
"12/05/2018","MANHATTAN","9"
"08/06/2018","BROOKLYN","22"
"12/11/2023","QUEENS","22"
"09/29/2017","BROOKLYN","13"
"07/03/2025","STATEN ISLAND","4"
"06/24/2024","QUEENS","22"
"10/26/2018","MANHATTAN","7"
"03/10/2022","MANHATTAN","1"
"01/26/2017","BRONX","31"
"02/02/2023","BRONX","11"
"08/06/2024","MANHATTAN","37"
"04/12/2023","STATEN ISLAND","3"
"05/30/2017","BROOKLYN","11"
"09/05/2018","QUEENS","15"
"05/22/2017","QUEENS","25"
"08/30/2022","MANHATTAN","3"
"09/15/2025","QUEENS","23"
"12/05/2017","QUEENS","3"
"07/22/2024","QUEENS","11"
"03/05/2018","MANHATTAN","13"
"08/25/2017","BROOKLYN","17"
"04/12/2022","MANHATTAN","2"
"04/09/2019","BROOKLYN","15"
"01/30/2019","BRONX","22"
"04/21/2025","BRONX","33"
"01/07/2019","MANHATTAN","27"
"11/08/2024","QUEENS","16"
"08/01/2022","MANHATTAN","2"
"05/07/2024","MANHATTAN","19"
"06/28/2018","BROOKLYN","22"
"04/01/2019","QUEENS","29"
"11/27/2017","MANHATTAN","6"
"04/11/2019","MANHATTAN","9"
"04/15/2024","MANHATTAN","8"
"06/18/2025","BRONX","47"
"04/25/2024","QUEENS","8"
"10/24/2023","BROOKLYN","4"
"01/12/2018","BROOKLYN","37"
"02/27/2024","BRONX","20"
"03/01/2017","BRONX","25"
"08/25/2023","BROOKLYN","10"
"02/11/2019","QUEENS","36"
"07/23/2019","STATEN ISLAND","2"
"01/17/2019","QUEENS","24"
"10/31/2019","MANHATTAN","14"
"09/26/2025","STATEN ISLAND","3"
"05/09/2022","BROOKLYN","5"
"03/24/2023","BRONX","4"
"04/01/2024","STATEN ISLAND","3"
"02/18/2020","BROOKLYN","9"
"06/18/2018","STATEN ISLAND","1"
"03/29/2019","QUEENS","18"
"08/10/2018","STATEN ISLAND","1"
"03/04/2022","BRONX","1"
"03/01/2024","QUEENS","26"
"11/14/2023","BROOKLYN","14"
"02/01/2018","BRONX","45"
"04/06/2023","BROOKLYN","13"
"01/08/2025","QUEENS","50"
"02/26/2024","QUEENS","25"
"02/15/2022","QUEENS","1"
"01/23/2019","QUEENS","19"
"07/29/2024","BRONX","10"
"03/25/2024","MANHATTAN","6"
"03/27/2025","BROOKLYN","15"
"11/04/2024","QUEENS","6"
"10/04/2019","MANHATTAN","1"
"02/21/2018","BRONX","44"
"07/18/2025","STATEN ISLAND","2"
"07/19/2017","QUEENS","4"
"11/01/2022","MANHATTAN","10"
"06/10/2024","BROOKLYN","29"
"03/07/2024","BRONX","28"
"06/24/2024","BROOKLYN","27"
"04/04/2022","MANHATTAN","1"
"11/17/2023","BROOKLYN","28"
"10/23/2018","BROOKLYN","14"
"08/22/2019","BRONX","41"
"10/20/2022","BRONX","17"
"03/18/2019","MANHATTAN","15"
"12/15/2022","QUEENS","2"
"01/25/2024","STATEN ISLAND","6"
"10/11/2017","BROOKLYN","35"
"01/23/2018","BRONX","48"
"06/23/2025","QUEENS","2"
"04/08/2025","BRONX","30"
"08/27/2024","BRONX","62"
"11/23/2021","QUEENS","1"
"01/25/2024","MANHATTAN","17"
"06/26/2024","QUEENS","34"
"09/17/2019","MANHATTAN","16"
"10/25/2017","BRONX","52"
"01/27/2025","STATEN ISLAND","1"
"04/30/2019","STATEN ISLAND","1"
"01/06/2025","MANHATTAN","18"
"03/07/2024","MANHATTAN","18"
"06/24/2024","BRONX","10"
"08/27/2018","BROOKLYN","15"
"12/11/2023","BROOKLYN","12"
"07/17/2017","STATEN ISLAND","1"
"08/31/2021","BRONX","1"
"08/04/2023","BROOKLYN","27"
"05/08/2018","BRONX","39"
"12/13/2018","STATEN ISLAND","5"
"05/05/2022","MANHATTAN","2"
"09/17/2019","STATEN ISLAND","1"
"06/11/2018","STATEN ISLAND","1"
"04/22/2025","STATEN ISLAND","4"
"09/28/2017","QUEENS","17"
"12/16/2022","BRONX","11"
"05/28/2024","STATEN ISLAND","2"
"01/08/2025","BRONX","27"
"01/17/2025","BRONX","14"
"08/19/2022","BRONX","6"
"04/29/2025","QUEENS","20"
"11/13/2023","BRONX","22"
"11/22/2023","MANHATTAN","4"
"01/25/2023","STATEN ISLAND","2"
"02/07/2017","MANHATTAN","18"
"05/22/2025","BRONX","31"
"07/26/2019","BRONX","14"
"11/15/2024","BROOKLYN","16"
"12/11/2017","BRONX","31"
"10/23/2023","QUEENS","9"
"03/05/2020","BRONX","24"
"02/17/2017","QUEENS","25"
"09/13/2017","BRONX","16"
"10/16/2017","QUEENS","26"
"01/06/2023","BRONX","27"
"07/17/2017","QUEENS","28"
"10/03/2023","BRONX","40"
"07/14/2025","QUEENS","18"
"04/09/2024","BROOKLYN","3"
"01/02/2024","BRONX","35"
"07/05/2023","QUEENS","20"
"12/19/2024","MANHATTAN","30"
"09/19/2019","BRONX","38"
"01/14/2019","BRONX","17"
"10/06/2023","QUEENS","10"
"09/28/2017","BROOKLYN","14"
"02/20/2019","QUEENS","8"
"05/23/2023","QUEENS","14"
"09/01/2022","BRONX","11"
"10/18/2022","STATEN ISLAND","2"
"06/26/2024","MANHATTAN","12"
"06/16/2022","BRONX","7"
"03/05/2020","MANHATTAN","15"
"09/13/2023","MANHATTAN","14"
"02/28/2018","MANHATTAN","13"
"10/06/2022","QUEENS","2"
"10/18/2017","MANHATTAN","16"
"01/10/2023","MANHATTAN","16"
"01/25/2023","BROOKLYN","18"
"11/27/2023","BROOKLYN","18"
"06/17/2025","MANHATTAN","23"
"09/16/2025","BRONX","44"
"10/02/2019","BROOKLYN","36"
"10/31/2019","STATEN ISLAND","1"
"06/13/2025","BROOKLYN","23"
"10/31/2017","QUEENS","28"
"01/08/2020","MANHATTAN","6"
"10/17/2017","BRONX","43"
"05/12/2017","MANHATTAN","8"
"08/11/2022","BRONX","7"
"04/19/2024","BRONX","2"
"11/22/2022","STATEN ISLAND","6"
"03/29/2023","STATEN ISLAND","2"
"07/24/2018","MANHATTAN","20"
"08/21/2017","STATEN ISLAND","1"
"08/03/2023","BRONX","33"
"05/29/2024","MANHATTAN","12"
"08/18/2021","MANHATTAN","4"
"05/15/2023","BROOKLYN","20"
"08/28/2018","STATEN ISLAND","2"
"02/08/2024","MANHATTAN","13"
"07/16/2024","STATEN ISLAND","2"
"07/15/2024","BRONX","5"
"03/13/2017","BRONX","37"
"10/11/2017","BRONX","31"
"05/23/2023","BROOKLYN","7"
"03/28/2022","BROOKLYN","5"
"10/20/2022","BROOKLYN","15"
"07/25/2025","MANHATTAN","1"
"04/26/2018","STATEN ISLAND","10"
"09/22/2023","MANHATTAN","5"
"07/23/2025","MANHATTAN","17"
"08/01/2025","QUEENS","22"
"06/29/2017","BROOKLYN","23"
"12/07/2018","QUEENS","19"
"03/24/2025","MANHATTAN","9"
"04/25/2022","MANHATTAN","1"
"06/19/2019","STATEN ISLAND","8"
"04/11/2024","STATEN ISLAND","2"
"11/12/2019","MANHATTAN","22"
"10/18/2022","MANHATTAN","2"
"10/14/2022","BROOKLYN","9"
"06/04/2019","QUEENS","9"
"09/04/2018","STATEN ISLAND","3"
"05/18/2022","BRONX","6"
"03/01/2019","BROOKLYN","27"
"04/01/2024","QUEENS","27"
"02/18/2022","STATEN ISLAND","1"
"06/14/2017","QUEENS","11"
"03/07/2019","BRONX","44"
"02/27/2023","QUEENS","6"
"08/17/2023","MANHATTAN","31"
"06/05/2025","BROOKLYN","2"
"01/18/2022","BRONX","1"
"04/11/2023","BRONX","21"
"05/01/2025","STATEN ISLAND","6"
"01/23/2019","STATEN ISLAND","3"
"03/08/2019","QUEENS","20"
"04/17/2017","BRONX","26"
"12/13/2023","BROOKLYN","22"
"07/12/2023","QUEENS","22"
"04/23/2019","BROOKLYN","3"
"11/30/2017","MANHATTAN","13"
"05/01/2017","QUEENS","17"
"02/24/2022","BROOKLYN","3"
"02/07/2020","MANHATTAN","1"
"03/06/2019","STATEN ISLAND","4"
"03/05/2018","STATEN ISLAND","1"
"02/08/2018","BROOKLYN","27"
"06/21/2019","STATEN ISLAND","4"
"07/14/2021","STATEN ISLAND","1"
"01/31/2024","BROOKLYN","40"
"11/03/2017","BRONX","26"
"02/28/2017","BROOKLYN","25"
"05/03/2023","MANHATTAN","7"
"12/27/2024","BROOKLYN","3"
"05/19/2023","STATEN ISLAND","6"
"01/11/2024","BRONX","27"
"05/23/2019","STATEN ISLAND","2"
"05/22/2024","MANHATTAN","8"
"01/23/2024","MANHATTAN","24"
"03/14/2022","BROOKLYN","3"
"04/25/2019","STATEN ISLAND","2"
"03/30/2018","QUEENS","16"
"04/20/2018","QUEENS","10"
"06/14/2022","BRONX","4"
"09/07/2022","MANHATTAN","7"
"06/23/2023","QUEENS","7"
"01/04/2019","STATEN ISLAND","6"
"07/18/2022","MANHATTAN","1"
"01/22/2025","BRONX","41"
"02/28/2025","BRONX","20"
"05/14/2019","QUEENS","19"
"09/26/2024","BRONX","40"
"10/02/2023","QUEENS","12"
"09/17/2025","QUEENS","40"
"05/01/2023","QUEENS","8"
"01/23/2023","QUEENS","1"
"08/24/2022","BRONX","4"
"11/27/2017","BROOKLYN","21"
"05/13/2019","BROOKLYN","50"
"08/19/2024","BROOKLYN","30"
"03/25/2025","MANHATTAN","10"
"03/16/2018","BROOKLYN","27"
"01/17/2018","QUEENS","38"
"05/12/2017","QUEENS","8"
"08/21/2023","BROOKLYN","36"
"12/12/2024","MANHATTAN","34"
"03/13/2019","MANHATTAN","4"
"03/14/2025","MANHATTAN","2"
"04/04/2023","STATEN ISLAND","2"
"03/12/2024","BRONX","34"
"01/25/2019","STATEN ISLAND","4"
"09/04/2025","STATEN ISLAND","3"
"08/08/2025","MANHATTAN","15"
"02/07/2020","QUEENS","17"
"12/19/2023","BROOKLYN","9"
"03/24/2023","QUEENS","7"
"05/08/2017","QUEENS","31"
"08/31/2017","BROOKLYN","13"
"12/19/2024","BROOKLYN","8"
"06/24/2019","STATEN ISLAND","2"
"12/18/2023","MANHATTAN","11"
"09/07/2022","BROOKLYN","11"
"04/29/2025","MANHATTAN","14"
"02/21/2019","MANHATTAN","13"
"11/30/2017","STATEN ISLAND","6"
"04/27/2022","BROOKLYN","8"
"06/12/2025","BRONX","38"
"12/11/2024","QUEENS","23"
"01/12/2022","BROOKLYN","1"
"03/06/2017","STATEN ISLAND","1"
"08/28/2018","MANHATTAN","35"
"11/06/2019","BRONX","17"
"09/04/2018","QUEENS","12"
"12/07/2022","QUEENS","2"
"07/19/2023","BRONX","4"
"09/04/2024","MANHATTAN","3"
"12/08/2023","BRONX","7"
"01/04/2017","MANHATTAN","11"
"04/08/2024","BRONX","8"
"03/10/2025","MANHATTAN","17"
"05/04/2018","MANHATTAN","8"
"11/06/2024","MANHATTAN","7"
"08/11/2022","MANHATTAN","3"
"05/06/2022","MANHATTAN","11"
"03/31/2025","STATEN ISLAND","1"
"03/28/2023","STATEN ISLAND","3"
"06/24/2022","BRONX","3"
"12/08/2023","BROOKLYN","28"
"01/05/2024","QUEENS","17"
"04/11/2019","QUEENS","16"
"09/06/2022","BROOKLYN","7"
"05/02/2025","MANHATTAN","1"
"02/26/2020","STATEN ISLAND","2"
"02/13/2025","MANHATTAN","11"
"11/28/2023","STATEN ISLAND","1"
"03/14/2019","BRONX","26"
"12/16/2022","BROOKLYN","16"
"05/17/2024","BRONX","3"
"08/24/2023","STATEN ISLAND","2"
"04/25/2019","BRONX","31"
"06/20/2019","STATEN ISLAND","2"
"04/03/2019","BROOKLYN","17"
"04/25/2025","QUEENS","12"
"09/05/2017","QUEENS","6"
"05/10/2022","MANHATTAN","5"
"07/09/2021","BROOKLYN","4"
"04/18/2018","BRONX","41"
"11/06/2023","BRONX","2"
"01/25/2018","STATEN ISLAND","2"
"10/21/2019","BRONX","13"
"02/27/2025","BROOKLYN","30"
"02/13/2025","STATEN ISLAND","5"
"09/06/2019","BRONX","15"
"04/04/2017","BRONX","24"
"07/26/2022","MANHATTAN","5"
"10/07/2024","BRONX","14"
"03/05/2019","QUEENS","31"
"11/24/2023","MANHATTAN","1"
"05/06/2019","BROOKLYN","47"
"12/07/2022","BRONX","11"
"06/07/2024","BRONX","5"
"08/04/2022","MANHATTAN","5"
